Unique ID,Country,Age,Annual Family Income ($),Gender,Time spent watching videos/TV,Time spent playing indoor sports,Time spent playing outdoor sports,Total Time spent working in front of screen,Sleeping hours,IQ,Whether parents have specs,English speaker,Migrated within country,Migrated overseas,"Maritial Status (0 - Single, 1 - Married, 2 - Divorced)",Has Diabetes,Education Status,Has Gym Subscription,Has OTT subscription,Number of friends,Likes spicy food,Likes desserts,Wants to change career,Has debt,Has kids,Drinks alcohol,Smoker,Wear Specs
5819252,JPN,39,17166,Male,7,3,2,3,8,138,1,0,0,0,0,0,Graduate,0,0,9,0,1,1,1,0,1,0,1
6627798,JPN,40,32253,Male,3,3,1,9,8,121,0,0,0,0,1,0,Dropout,0,1,7,0,1,0,0,0,1,0,0
1179032,JPN,40,975,Male,9,0,1,5,8,116,1,0,1,1,1,0,Graduate,0,1,3,1,0,0,0,0,0,0,1
5796738,JPN,40,19973,Male,8,2,2,8,6,100,0,0,0,0,1,0,Graduate,1,0,7,0,1,0,0,0,1,0,1
2891455,JPN,40,20250,Male,9,3,1,4,8,101,0,1,0,0,1,0,Graduate,1,0,7,1,1,0,0,0,0,0,0
1480799,JPN,41,39430,Male,6,2,2,7,9,98,0,1,1,0,1,0,Graduate,1,0,6,1,1,0,0,0,1,0,0
3507310,JPN,41,6884,Male,6,2,2,5,8,101,0,0,0,0,1,0,Graduate,0,0,8,1,1,0,0,0,1,0,0
1809960,JPN,41,46776,Female,10,2,1,5,5,101,0,0,0,0,2,0,Graduate,0,1,9,1,1,0,1,0,1,0,1
4144073,JPN,41,27706,Male,1,3,3,6,9,106,1,0,1,0,1,1,Graduate,0,1,6,1,1,0,0,0,0,1,0
6827251,JPN,41,49955,Female,2,1,4,7,9,102,0,0,1,0,1,0,Graduate,1,1,9,0,1,1,0,0,1,0,0
836249,JPN,42,49909,Male,6,0,4,6,9,116,1,0,0,0,1,0,Graduate,0,0,9,1,1,1,0,0,0,0,0
3880592,JPN,42,54534,Female,2,1,2,7,11,134,0,0,1,0,2,0,Graduate,0,1,7,1,1,0,0,1,1,0,0
5125324,JPN,42,33692,Female,5,1,1,9,8,118,1,1,0,0,0,0,Graduate,1,0,7,1,0,0,0,1,1,0,0
1162692,JPN,42,25694,Male,2,2,3,9,6,86,1,1,1,0,1,0,Graduate,1,1,7,1,1,1,0,0,0,1,0
9644214,JPN,42,27698,Male,1,1,3,7,10,121,0,1,1,0,2,0,Graduate,1,1,5,1,1,0,0,1,1,1,0
9586779,JPN,42,10743,Male,2,3,2,4,9,78,0,1,0,0,0,0,Dropout,1,0,5,1,0,0,1,0,0,1,0
4130860,JPN,42,10003,Male,3,3,1,6,10,95,1,0,1,0,0,0,Graduate,0,0,6,0,1,0,0,0,0,1,0
2571510,JPN,42,21300,Male,7,2,3,4,7,128,0,1,0,0,0,1,Graduate,0,1,4,1,1,0,1,1,1,0,1
8043948,JPN,43,48284,Male,7,4,3,6,9,131,0,0,0,0,1,0,Dropout,1,1,6,0,1,0,1,1,1,0,0
6135399,JPN,43,9705,Female,10,4,2,5,7,119,1,1,1,0,1,0,Graduate,0,0,5,0,1,0,0,1,1,0,1
4589015,JPN,43,27547,Female,1,2,4,7,7,123,1,0,0,0,1,0,Graduate,1,1,7,0,0,0,0,1,1,1,0
716345,JPN,43,43310,Male,2,4,2,4,7,110,0,1,0,0,0,0,Graduate,1,1,8,1,0,0,1,1,0,1,0
9318762,JPN,43,10346,Male,7,1,1,8,7,111,0,1,0,0,1,0,Graduate,0,1,6,0,0,0,0,1,0,0,1
6537071,JPN,43,6697,Male,3,3,3,4,8,133,0,0,0,0,2,0,Graduate,0,1,7,0,0,0,0,1,1,0,0
5553385,JPN,44,23761,Male,10,4,4,7,6,117,0,0,1,0,0,1,Graduate,0,1,9,0,0,0,0,0,1,0,1
5382071,JPN,45,17163,Male,6,0,0,7,7,136,0,0,0,1,1,0,Graduate,0,0,5,1,1,1,0,0,1,1,1
4843627,JPN,46,44834,Female,3,4,3,7,10,106,1,0,0,1,0,0,Graduate,0,1,8,0,1,0,0,1,0,0,0
3879279,JPN,46,30265,Female,0,1,1,9,9,121,1,1,1,0,2,0,Graduate,1,0,4,1,0,1,0,1,0,0,0
9084737,JPN,46,40872,Female,3,3,1,7,7,126,0,0,1,0,0,0,Graduate,1,1,11,0,1,1,0,0,1,1,1
8763154,JPN,46,27060,Male,1,1,2,7,9,134,0,0,0,0,0,0,Graduate,1,1,4,1,0,0,0,0,0,0,0
9561597,JPN,46,53453,Male,2,3,2,8,7,110,0,1,0,0,1,0,Graduate,0,1,8,1,0,0,0,0,1,0,0
7232816,JPN,46,53404,Male,8,2,2,6,8,83,1,0,0,1,0,0,Graduate,0,0,5,0,1,0,0,1,0,0,1
9778722,JPN,47,35521,Male,4,1,1,8,8,115,0,0,1,1,2,1,Graduate,0,1,7,0,0,1,0,0,1,0,1
801233,JPN,47,53480,Female,8,2,2,6,6,95,1,1,1,0,2,0,Graduate,0,0,6,1,0,0,1,1,1,1,1
124945,JPN,47,438,Male,9,1,2,8,8,131,0,0,1,0,0,0,Graduate,0,1,5,1,0,0,1,0,1,0,1
6939903,JPN,48,28270,Male,7,1,3,11,9,88,1,0,0,1,1,1,Graduate,0,1,7,0,0,1,1,0,0,0,1
7361285,JPN,48,39145,Male,10,4,2,9,9,99,1,0,0,0,0,0,Graduate,1,0,6,0,0,0,0,0,1,0,1
2664034,JPN,48,38439,Male,7,2,1,7,7,136,0,1,1,1,1,0,Graduate,1,0,10,0,1,0,1,1,0,0,1
8133125,JPN,49,19084,Male,2,4,1,5,7,109,1,0,0,1,2,1,Dropout,0,0,7,0,1,0,0,0,1,0,1
8319297,JPN,49,34504,Male,5,2,2,8,6,125,0,0,1,0,0,0,Graduate,0,0,5,1,0,1,1,1,1,0,1
7736708,JPN,49,39553,Male,3,0,3,8,6,115,0,0,0,1,1,0,Graduate,0,1,10,1,1,0,1,1,1,0,0
5762207,JPN,50,46902,Female,5,1,4,7,8,104,1,1,0,0,2,1,Dropout,1,1,8,0,0,0,0,1,0,1,1
2718456,JPN,50,11067,Female,8,3,2,9,10,90,1,0,0,0,0,0,Graduate,0,0,7,0,0,0,0,0,1,0,1
1647318,JPN,50,18626,Female,9,4,3,9,9,129,0,0,1,0,1,0,Graduate,1,0,8,0,1,0,0,0,1,0,1
7942806,JPN,50,33697,Female,0,0,2,6,11,93,1,1,0,0,2,0,Dropout,1,1,9,0,0,0,0,0,1,1,0
4409619,JPN,51,22309,Male,8,3,2,5,8,118,1,0,1,0,2,1,Graduate,0,1,9,0,1,0,1,0,1,0,1
8623003,JPN,51,33840,Female,8,3,2,11,7,118,0,0,0,0,1,0,Dropout,0,0,9,1,1,0,0,1,1,0,1
4750266,JPN,51,14001,Female,8,0,3,11,10,99,0,1,0,0,0,0,Graduate,0,0,7,1,0,0,0,1,1,0,0
3301896,JPN,51,27903,Female,3,2,1,5,6,124,1,0,0,0,1,0,Graduate,0,0,10,1,0,0,1,0,0,1,1
5183078,JPN,51,38427,Male,3,2,1,9,7,107,0,1,0,0,1,0,Graduate,0,1,9,1,1,0,1,1,1,0,1
2807715,JPN,51,10402,Male,9,3,2,5,8,95,1,0,0,0,1,0,Graduate,1,0,9,1,1,0,0,0,0,1,1
1780415,JPN,52,24963,Male,4,2,0,9,9,123,0,1,0,0,0,1,Graduate,0,1,11,0,0,0,0,0,1,0,1
3489732,JPN,52,38905,Male,7,3,2,10,6,123,1,0,0,0,0,0,Graduate,1,0,6,1,0,0,1,1,1,0,1
6866844,JPN,52,4405,Male,3,1,2,8,11,104,1,0,0,0,2,1,Graduate,1,1,5,1,1,0,1,0,1,0,1
8911151,JPN,52,2010,Male,9,1,2,7,10,131,0,1,1,0,1,0,Graduate,1,1,9,1,1,0,0,1,1,0,1
1838990,JPN,52,1675,Male,9,2,1,9,8,124,1,0,1,1,1,0,Graduate,1,1,10,1,1,0,1,0,0,0,1
9739774,JPN,52,1368,Female,3,1,2,2,5,101,1,0,1,0,1,1,Graduate,1,1,4,1,0,0,0,1,1,1,1
7561884,JPN,52,32684,Female,1,3,1,7,10,91,1,0,0,0,0,1,Graduate,0,0,6,0,0,1,0,1,1,1,1
2349332,JPN,52,30096,Male,6,3,3,7,7,102,0,0,0,0,1,0,Graduate,0,0,9,1,0,0,1,0,1,0,1
4241761,JPN,52,12138,Female,1,2,3,5,7,104,0,0,1,0,1,0,Dropout,0,1,5,0,1,0,1,0,0,1,0
630038,JPN,52,19153,Female,3,3,1,7,5,81,1,1,0,0,1,1,Graduate,0,0,6,1,0,0,0,0,0,0,1
7073627,JPN,52,25291,Male,7,1,3,7,8,105,0,0,0,0,1,1,Graduate,0,1,6,0,0,1,0,0,1,0,1
2553844,JPN,53,7400,Male,1,2,2,10,9,147,0,0,0,0,2,0,Graduate,0,0,9,1,0,0,1,1,0,0,0
5786838,JPN,53,24148,Male,1,0,2,7,6,74,0,0,0,0,1,0,Graduate,0,1,8,0,0,0,1,1,1,1,0
225042,JPN,53,16847,Male,9,0,3,6,9,133,0,0,0,0,1,0,Graduate,0,1,12,1,0,0,0,0,0,0,1
4480578,JPN,53,2605,Female,4,2,1,6,11,66,0,0,0,0,2,0,Dropout,1,1,6,1,1,0,0,1,1,0,0
470994,JPN,53,44986,Female,7,3,0,9,9,102,1,0,0,1,2,1,Graduate,0,1,7,0,1,1,0,0,1,0,1
7251105,JPN,53,36054,Female,8,2,1,8,7,113,0,0,0,0,1,0,Graduate,0,1,7,0,0,1,1,0,0,1,1
5635922,JPN,54,37600,Male,9,2,3,6,6,116,1,1,1,1,2,1,Graduate,1,1,7,1,1,1,0,0,0,0,1
2957092,JPN,54,30581,Male,8,4,4,6,10,125,1,0,0,0,1,0,Graduate,1,1,4,0,0,1,0,0,1,0,1
6804770,JPN,54,17806,Male,1,1,2,5,6,115,0,0,0,0,1,1,Dropout,1,1,5,0,0,0,1,1,0,1,0
4045230,JPN,55,44883,Male,7,0,3,9,10,125,1,0,1,0,2,1,Graduate,0,1,7,0,0,0,0,0,0,0,1
8524380,JPN,56,32703,Male,9,3,3,4,4,104,0,1,0,0,0,0,Graduate,1,0,7,1,1,1,0,0,1,0,1
122431,JPN,56,52948,Female,8,3,4,5,8,114,0,1,0,1,1,1,Dropout,0,1,2,0,0,1,0,0,0,0,1
6246331,JPN,56,49524,Male,2,0,3,9,6,131,0,0,1,0,0,0,Graduate,1,0,7,1,0,0,0,0,0,0,0
9164503,JPN,56,47215,Male,7,1,3,8,8,119,1,1,0,0,1,0,Dropout,0,0,6,1,0,0,0,1,1,0,1
6836620,JPN,56,10044,Male,3,1,3,7,7,103,0,1,0,0,1,0,Dropout,0,0,2,1,1,0,1,0,1,1,0
2420600,JPN,57,42257,Female,6,3,1,5,8,103,1,0,0,1,0,0,Graduate,0,1,9,1,1,0,0,1,1,0,1
7597089,JPN,57,32309,Female,6,0,1,2,6,107,0,1,1,0,1,0,Dropout,1,0,5,0,1,0,0,0,0,0,0
984523,JPN,57,19353,Male,5,2,3,8,7,101,1,1,1,1,2,0,Graduate,0,0,5,0,0,0,1,0,0,0,1
4042170,JPN,57,42657,Male,1,4,4,6,12,104,0,0,0,0,1,0,Graduate,1,1,6,1,0,0,0,1,0,0,0
565323,JPN,57,47988,Male,5,1,3,4,8,108,0,0,1,0,1,0,Graduate,0,0,7,0,0,0,0,1,1,0,0
2186341,JPN,58,30519,Male,9,0,1,8,9,109,0,0,1,0,1,0,Graduate,1,1,7,1,0,0,1,0,0,0,1
385871,JPN,58,39155,Male,5,4,3,7,8,93,1,0,0,0,0,1,Graduate,1,1,6,0,0,1,1,1,0,0,1
1504627,JPN,58,53556,Male,8,2,2,4,10,90,1,0,0,0,1,0,Graduate,0,1,9,1,0,1,1,1,1,0,1
7054310,JPN,58,604,Female,2,1,1,5,10,100,0,0,1,0,2,0,Dropout,0,1,3,1,1,0,0,0,1,0,0
2274467,JPN,58,40107,Male,6,1,1,7,10,127,0,0,1,0,1,0,Graduate,1,0,9,0,0,0,0,1,1,1,0
68376,JPN,58,21496,Male,5,3,0,7,6,95,0,1,1,0,1,1,Graduate,0,1,7,0,0,0,0,1,0,0,1
4852526,JPN,58,43808,Female,10,2,2,2,7,138,0,0,0,0,0,0,Graduate,1,0,3,1,0,0,1,0,1,0,1
1471501,JPN,58,35788,Male,5,1,3,10,9,107,0,1,1,0,2,0,Dropout,0,1,9,1,1,1,0,0,1,0,1
7049226,JPN,59,10459,Male,8,3,3,6,6,98,1,1,0,1,1,0,Graduate,1,0,13,1,1,0,1,0,1,0,1
7145554,JPN,59,14561,Male,3,0,2,8,10,127,0,0,0,0,2,0,Graduate,1,0,5,1,1,0,0,0,0,0,0
5396049,JPN,59,2997,Female,6,3,2,5,7,103,1,0,0,0,1,0,Graduate,0,0,5,1,0,0,1,0,1,0,1
617853,JPN,59,48736,Male,4,2,1,6,7,115,0,0,0,1,0,0,Graduate,0,0,6,0,1,0,0,0,1,0,1
7155682,JPN,60,24918,Male,5,3,2,7,8,121,0,0,0,0,0,0,Graduate,0,1,10,1,1,1,0,0,1,1,1
5130514,JPN,60,27314,Male,0,1,3,6,8,108,0,0,1,0,1,1,Graduate,1,0,6,1,1,0,1,0,1,0,0
815071,JPN,60,5722,Female,6,4,0,5,9,116,1,0,0,0,1,0,Graduate,0,1,9,1,1,0,0,0,1,0,1
2866028,JPN,60,6650,Male,10,4,2,9,9,113,0,0,1,0,0,0,Graduate,0,0,6,1,1,1,0,0,1,0,1
2710547,JPN,60,29525,Female,5,2,1,8,8,90,0,1,0,0,2,1,Graduate,0,1,9,1,1,1,1,0,1,0,1
8229297,JPN,61,18192,Male,7,1,-1,12,7,112,0,1,1,0,0,0,Dropout,0,0,6,0,0,0,1,0,1,0,1
7465171,JPN,61,486,Male,10,1,2,10,7,92,0,0,1,1,1,0,Graduate,0,1,9,1,0,0,0,0,0,0,1
280393,JPN,61,986,Female,2,1,1,7,9,83,1,1,0,1,0,0,Graduate,0,0,7,0,0,1,0,0,1,0,0
191364,JPN,61,4603,Female,0,2,2,12,9,125,1,0,1,0,1,0,Graduate,1,0,5,0,1,0,0,0,0,0,0
2356767,JPN,61,43508,Male,3,0,1,11,7,112,1,0,1,0,0,0,Graduate,1,0,4,1,0,0,0,1,1,0,1
5819233,JPN,61,45352,Male,2,2,1,9,6,116,0,0,1,0,1,1,Dropout,0,1,9,0,1,0,1,0,1,0,1
4211198,JPN,62,8449,Male,8,3,3,10,6,122,1,1,0,0,1,0,Graduate,0,0,9,1,0,1,0,1,1,0,1
2093536,JPN,62,40595,Male,1,2,2,11,8,104,1,1,1,0,1,1,Dropout,0,1,8,1,1,0,1,0,1,1,1
1332294,JPN,63,44267,Male,8,1,0,12,9,112,1,0,0,0,1,0,Graduate,1,1,6,1,0,0,0,0,0,0,1
4600689,JPN,63,12899,Female,2,1,3,6,9,121,1,0,0,1,2,0,Graduate,0,1,6,1,0,0,0,0,0,1,0
9295262,JPN,63,29441,Male,5,2,2,8,8,127,0,0,0,0,0,1,Graduate,0,0,10,0,0,0,0,0,0,0,0
3732386,JPN,63,20956,Male,8,1,1,9,7,113,0,0,0,1,0,0,Dropout,0,0,4,1,0,0,0,1,1,0,1
6198512,JPN,63,45460,Male,9,3,0,6,6,109,1,0,1,0,0,0,Graduate,1,1,5,1,1,0,0,1,0,0,1
5875709,JPN,63,42696,Female,1,2,2,10,9,103,1,0,0,0,0,0,Graduate,0,1,7,1,1,1,0,1,1,0,0
9069849,JPN,64,18831,Male,2,1,2,11,9,110,0,1,0,0,2,0,Graduate,0,1,12,0,0,1,1,1,1,0,0
2080138,JPN,64,23572,Female,3,4,2,9,9,114,1,1,0,0,2,0,Dropout,0,1,8,1,0,0,0,1,1,0,1
2363506,JPN,65,34124,Male,0,2,0,8,8,126,1,0,0,0,0,1,Dropout,0,0,7,1,0,1,0,0,1,0,1
1862094,JPN,65,31018,Male,2,2,2,9,8,111,0,1,0,0,1,0,Graduate,0,1,5,0,0,0,1,0,0,0,0
749359,JPN,65,22567,Male,4,2,2,10,8,82,1,1,0,1,0,1,Graduate,0,0,8,1,0,0,1,1,1,0,1
3652587,JPN,65,49305,Male,3,1,2,6,8,139,0,0,0,0,2,0,Dropout,0,1,8,1,1,0,1,1,1,0,0
221810,JPN,65,20609,Male,0,4,2,8,8,119,0,1,1,0,1,0,Graduate,1,0,9,0,1,0,0,1,1,0,0
7452977,JPN,65,48816,Female,5,2,2,8,7,118,1,0,1,0,1,1,Graduate,1,0,3,0,1,0,0,0,1,0,1
782100,JPN,66,31266,Female,2,2,2,10,6,109,0,1,1,0,2,1,Graduate,0,1,6,0,0,1,0,1,0,0,0
6763132,JPN,66,9598,Male,6,4,1,12,8,117,1,0,0,0,1,0,Dropout,0,0,8,0,1,0,1,1,1,0,1
8386523,JPN,66,39976,Male,6,3,3,11,10,93,1,1,0,0,0,1,Graduate,1,1,6,1,0,1,0,1,1,0,1
819365,JPN,66,50863,Female,1,1,3,11,10,119,1,0,1,0,0,1,Dropout,0,0,6,0,0,0,1,1,1,1,1
6021452,JPN,66,38304,Male,7,3,1,8,5,110,1,0,0,1,1,0,Graduate,0,1,7,0,0,0,0,0,1,1,1
4011395,JPN,66,54829,Male,4,1,2,7,7,134,1,0,1,0,0,1,Graduate,0,0,8,1,0,1,0,1,1,0,1
2855604,JPN,66,29149,Male,9,0,2,11,8,94,1,1,1,1,1,1,Dropout,0,1,6,0,0,0,0,1,1,1,1
3253812,JPN,66,29651,Male,8,4,1,8,11,127,0,0,1,0,0,0,Dropout,1,1,7,0,0,0,0,1,0,1,1
1929805,JPN,66,29494,Male,3,2,3,9,9,82,1,1,0,0,2,0,Graduate,1,1,11,1,0,1,0,0,1,0,0
1624049,JPN,67,46803,Female,7,2,2,6,9,107,1,0,0,0,1,1,Graduate,1,1,9,1,0,0,1,1,1,1,1
1620422,JPN,67,52768,Male,1,2,1,12,9,121,1,0,1,0,1,0,Graduate,0,1,7,0,0,0,0,1,0,0,0
4919575,JPN,67,40426,Female,0,2,1,12,8,88,0,0,1,1,0,1,Graduate,0,1,8,0,1,0,1,0,1,0,1
2552844,JPN,67,35963,Female,3,2,1,11,9,100,0,0,0,0,1,1,Graduate,0,0,8,0,0,0,0,1,0,0,0
497460,JPN,68,48765,Male,2,1,3,9,8,86,1,0,0,0,1,0,Graduate,0,1,7,0,0,0,1,1,1,0,1
5623289,JPN,68,11063,Male,1,2,3,10,7,119,0,0,0,0,1,1,Dropout,0,0,8,0,0,0,0,0,0,0,0
8518072,JPN,68,23062,Male,6,4,1,12,6,118,1,0,1,0,1,1,Graduate,0,1,6,1,1,0,1,0,0,0,1
5429721,JPN,68,7488,Male,7,3,3,11,8,119,0,0,1,0,1,1,Graduate,0,0,8,0,1,0,0,1,1,0,1
6656442,JPN,68,39327,Male,9,2,2,12,7,115,1,0,0,0,0,1,Graduate,0,1,5,0,1,0,0,1,0,0,1
7991588,JPN,68,44567,Male,4,2,1,11,10,117,0,0,0,0,1,0,Dropout,0,1,4,1,1,0,0,0,1,0,1
4151380,JPN,68,42408,Male,2,2,2,12,6,124,0,1,0,0,1,1,Graduate,0,0,6,1,0,0,1,0,1,0,1
4735377,JPN,68,37814,Male,8,1,1,10,5,110,0,0,0,0,0,0,Dropout,0,1,10,0,0,0,0,0,1,0,1
3213783,JPN,69,17281,Male,2,2,2,10,4,108,0,0,0,0,1,1,Graduate,0,0,8,1,1,0,0,0,1,0,1
2074648,JPN,69,22344,Male,3,1,3,12,11,123,0,0,1,1,2,1,Graduate,1,0,7,1,0,0,0,1,0,0,0
7227317,JPN,69,44442,Female,9,2,3,8,7,105,0,1,1,0,2,0,Graduate,0,1,10,1,0,0,0,1,1,1,1
7014920,JPN,69,53938,Male,1,2,4,9,8,107,0,1,1,0,0,0,Graduate,1,1,14,0,0,0,0,1,1,0,0
3238292,JPN,69,46136,Female,7,3,3,13,9,93,0,1,0,0,0,0,Dropout,1,1,6,0,1,1,0,1,1,0,1
6222898,JPN,69,782,Male,1,1,2,5,7,123,0,1,0,1,1,1,Graduate,0,0,8,0,0,1,0,1,1,0,0
8221152,JPN,70,23473,Female,8,2,3,9,8,124,0,0,1,0,1,0,Graduate,1,1,5,0,0,1,0,1,1,1,1
7999896,JPN,70,8802,Male,6,3,2,12,9,106,1,0,0,0,1,1,Graduate,1,0,6,0,1,0,0,0,1,0,1
7601170,JPN,70,9318,Male,5,2,3,9,5,94,1,0,0,0,0,0,Graduate,0,1,7,1,0,0,0,0,0,1,1
9056755,JPN,70,2917,Female,10,3,0,12,9,101,1,0,1,0,2,1,Dropout,0,0,5,0,0,0,0,1,0,0,1
291325,JPN,70,39533,Male,10,1,2,11,4,92,1,1,0,0,1,1,Graduate,0,1,8,1,0,1,0,1,1,0,1
9357834,JPN,70,30241,Male,0,2,3,11,7,117,0,0,1,1,2,1,Graduate,0,1,7,0,1,0,0,1,1,0,0
5528652,JPN,70,45113,Female,1,2,2,9,7,100,1,0,1,0,1,1,Graduate,0,1,11,1,0,0,1,1,1,0,1
8114431,JPN,70,26846,Male,10,3,2,9,8,107,0,0,1,0,0,0,Dropout,1,0,6,0,0,1,0,1,0,0,1
6972170,JPN,71,48639,Male,3,3,3,9,8,125,0,1,1,0,1,0,Graduate,0,0,6,1,0,1,0,0,1,1,0
2413340,JPN,71,22215,Female,4,1,1,12,10,127,1,0,1,0,2,0,Graduate,1,0,6,1,0,0,1,1,1,0,1
7524532,JPN,71,34394,Male,8,4,2,9,9,124,0,0,1,1,1,0,Graduate,1,0,8,0,0,0,0,0,1,0,1
5052882,JPN,71,44377,Male,0,3,2,12,7,101,0,0,0,0,0,1,Graduate,0,0,5,0,0,0,0,1,1,0,0
8151865,JPN,72,5898,Male,7,1,2,10,8,128,0,1,1,1,2,0,Graduate,0,0,8,0,0,0,0,0,1,0,1
1072398,JPN,72,14345,Male,10,2,0,9,9,95,0,0,0,0,2,0,Dropout,0,0,3,1,0,1,0,0,1,1,1
9947708,JPN,72,21959,Male,2,3,2,9,8,109,1,0,0,0,1,1,Graduate,1,1,5,0,0,0,0,0,1,1,1
908689,JPN,72,42307,Male,8,3,2,9,12,114,0,0,0,0,0,0,Graduate,0,0,8,0,0,0,0,1,1,1,1
3023855,JPN,72,1058,Female,9,3,3,12,9,115,0,0,0,0,1,1,Dropout,0,0,10,0,1,0,0,0,0,0,1
2145521,JPN,72,27275,Male,1,3,1,10,9,85,1,0,1,0,1,1,Graduate,0,0,9,0,1,0,0,0,1,0,1
6559533,JPN,72,12124,Female,9,3,1,11,7,132,0,0,0,0,1,1,Graduate,0,1,10,0,1,0,1,1,1,1,1
7934080,JPN,72,11988,Female,5,4,3,10,6,105,0,0,0,0,2,1,Dropout,0,1,5,1,1,0,0,1,0,1,1
8802287,JPN,73,25660,Female,2,0,2,10,7,117,0,0,1,0,1,1,Dropout,0,1,9,0,1,0,0,1,1,1,1
2808692,JPN,73,2012,Male,1,3,2,11,9,138,1,0,0,0,0,0,Dropout,1,0,4,0,0,0,1,0,0,1,1
9259841,JPN,73,16557,Male,2,1,5,8,7,113,0,0,1,1,1,0,Graduate,1,0,5,0,1,1,0,0,1,0,0
7813054,JPN,73,34645,Male,2,1,3,13,8,99,1,0,1,0,0,0,Graduate,0,1,6,0,1,0,0,1,1,0,1
9298373,JPN,73,1517,Female,2,3,2,11,9,94,1,0,0,0,0,0,Graduate,0,1,8,0,0,1,1,0,0,0,1
6764348,JPN,74,20536,Female,5,1,1,13,9,127,1,0,1,0,1,0,Graduate,0,1,9,0,0,0,1,0,1,0,1
5250687,JPN,74,14068,Female,10,4,0,10,5,84,1,0,0,0,2,1,Dropout,0,1,9,0,0,0,0,1,1,0,1
8238421,JPN,74,40299,Female,1,0,1,12,8,120,0,1,1,0,0,0,Graduate,0,1,9,0,0,0,1,1,1,0,0
5325487,JPN,74,37430,Male,5,2,2,11,8,118,0,1,1,1,2,0,Dropout,0,1,7,1,1,0,0,1,0,0,0
880545,JPN,75,49741,Female,1,2,2,7,8,107,0,0,0,0,1,0,Graduate,1,1,7,0,1,0,0,0,1,0,0
5151587,JPN,75,19481,Female,3,2,2,10,8,84,0,1,0,0,0,0,Graduate,1,0,11,0,1,1,0,0,1,0,0
524293,JPN,75,44615,Female,8,1,2,7,7,114,0,0,1,0,1,0,Graduate,1,0,4,1,1,0,0,1,1,0,1
7933624,JPN,75,12897,Male,1,4,1,9,9,96,1,0,0,1,1,0,Graduate,0,0,6,1,0,0,0,0,1,1,0
2246804,JPN,75,19086,Female,4,1,2,6,9,144,0,0,0,1,1,0,Graduate,0,1,6,0,0,0,0,1,0,1,0
5907687,JPN,75,21637,Male,5,1,3,8,8,83,1,1,0,0,1,0,Dropout,1,1,9,1,0,0,0,0,1,1,1
6019952,JPN,76,26384,Male,7,2,1,13,7,111,0,0,0,0,0,0,Dropout,0,1,6,0,1,0,1,1,1,1,1
3504752,JPN,76,42032,Male,8,2,3,10,11,129,0,0,0,0,0,0,Dropout,1,1,10,1,0,0,1,0,1,0,1
2587222,JPN,76,31508,Male,7,2,1,6,10,90,1,0,0,0,1,0,Graduate,0,1,10,1,1,0,0,1,0,0,1
6703914,JPN,76,35572,Male,9,1,3,8,7,131,1,0,1,1,1,0,Graduate,0,1,6,1,1,0,1,1,1,0,1
8917919,JPN,76,48073,Male,9,2,1,12,11,102,0,0,0,0,0,0,Dropout,0,0,8,1,0,0,1,1,1,0,1
5392562,JPN,76,7928,Male,2,0,3,6,7,108,0,0,1,0,1,1,Graduate,0,0,6,1,0,0,0,1,1,0,0
9110779,JPN,76,46561,Male,10,3,2,11,6,103,0,0,0,0,2,1,Graduate,0,1,5,1,1,1,0,0,1,0,1
9600656,JPN,77,42694,Male,4,1,2,10,11,133,0,0,0,0,0,0,Graduate,1,1,7,0,1,0,1,0,0,0,0
7639497,JPN,77,29325,Male,2,1,1,11,8,108,1,0,1,0,1,1,Graduate,1,1,4,0,0,0,0,1,0,0,1
9848512,JPN,77,9611,Female,1,2,2,11,6,101,0,0,0,1,1,0,Dropout,0,1,7,0,1,0,0,1,1,1,0
5435710,JPN,77,10941,Male,6,1,3,14,8,102,1,0,1,1,1,0,Graduate,1,0,6,0,0,0,0,1,1,0,1
2511252,JPN,78,13871,Male,0,4,3,9,8,109,0,0,1,0,1,0,Graduate,0,0,9,0,1,1,0,1,0,1,0
8759206,JPN,78,48248,Male,7,2,3,10,9,116,0,1,0,0,0,0,Graduate,0,1,11,0,0,0,0,1,0,0,0
1650664,JPN,78,13443,Female,8,2,4,9,8,100,0,0,1,1,1,0,Graduate,0,1,5,0,0,0,0,1,0,0,0
565553,JPN,78,16445,Female,9,1,3,10,7,112,1,0,1,0,2,0,Dropout,1,0,9,1,1,0,0,1,1,0,1
3262879,JPN,78,31947,Male,10,4,2,10,8,88,1,0,0,0,2,0,Dropout,0,0,7,0,0,0,0,1,0,0,1
5948975,JPN,79,21951,Male,3,1,0,9,10,112,0,1,1,0,0,0,Graduate,0,0,5,1,0,0,0,1,1,1,0
3482671,JPN,79,21203,Female,1,4,1,15,6,105,0,0,0,0,0,1,Graduate,0,1,8,0,0,1,1,0,1,0,1
5933333,JPN,80,5950,Male,3,3,4,10,8,83,1,0,0,1,1,1,Dropout,0,0,8,0,0,0,0,0,1,0,1
2811638,JPN,80,28645,Female,0,3,3,12,5,104,0,1,0,0,1,0,Dropout,0,0,8,1,0,1,0,1,0,0,0
1919979,JPN,80,5435,Male,1,0,2,11,7,101,0,0,0,0,0,1,Dropout,0,0,5,1,0,1,0,0,1,0,0
3029210,JPN,80,53794,Male,7,4,2,9,8,128,1,0,1,1,1,0,Graduate,0,0,7,0,1,1,1,1,1,0,1
